"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/Ex1_P1_Numeros/Aluno36/Exercicio1.java","3","7","All classes and interfaces must belong to a named package","Code Style","NoPackage"
"2","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/Ex1_P1_Numeros/Aluno36/Exercicio1.java","1","23","The instance method name 'Exercicio' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
